,Phase,SetSize,FBand,Cluster,Participant,Power
3049,tracking,3,delta,Temporal,S21F1,0.9898001194369237
3050,tracking,3,delta,Temporal,T11F1,0.7098418416267651
3051,tracking,3,delta,Temporal,T16F2,3.382325878005061
3052,tracking,3,delta,Temporal,T18F2,0.4719474779406453
3053,tracking,3,delta,Temporal,T18M1,1.0408291434552097
3054,tracking,3,delta,Temporal,T23F1,0.4696931659874062
3055,tracking,3,delta,Temporal,T23F2,0.6270023762584821
3056,tracking,3,delta,Temporal,T25F1,1.1634670673566618
3057,tracking,3,delta,Temporal,T9F2,0.7882468365066114
3058,tracking,3,delta,Temporal,W10F2,1.0413920637868956
3059,tracking,3,delta,Temporal,W17M2,1.2603360161167467
3060,tracking,3,delta,Parietal,F12F2,0.9413047846316182
3061,tracking,3,delta,Parietal,F12M1,0.6481172498937778
3062,tracking,3,delta,Parietal,F19M1,1.7891530930794308
3063,tracking,3,delta,Parietal,F26F2,1.254714159871594
3064,tracking,3,delta,Parietal,F5M1,2.403107290988098
3065,tracking,3,delta,Parietal,M22F2,0.46886536924321304
3066,tracking,3,delta,Parietal,M8M1,0.5899516901536729
3067,tracking,3,delta,Parietal,M8M2,1.2886120600638207
3068,tracking,3,delta,Parietal,S20M1,1.1817421580845802
3069,tracking,3,delta,Parietal,S21F1,1.0578229897484663
3070,tracking,3,delta,Parietal,T11F1,0.9747056144290246
3071,tracking,3,delta,Parietal,T16F2,1.83220482342743
3072,tracking,3,delta,Parietal,T18F2,0.8275608419616162
3073,tracking,3,delta,Parietal,T18M1,0.72211807198871
3074,tracking,3,delta,Parietal,T23F1,0.5375957798354124
3075,tracking,3,delta,Parietal,T23F2,0.6300593100510705
3076,tracking,3,delta,Parietal,T25F1,0.9037836967128127
3077,tracking,3,delta,Parietal,T9F2,0.9054699243096164
3078,tracking,3,delta,Parietal,W10F2,0.7623341924221492
3079,tracking,3,delta,Parietal,W17M2,1.3443266375507423
3080,tracking,3,delta,Occipital,F12F2,0.9987340493920078
3081,tracking,3,delta,Occipital,F12M1,0.7102962921659436
3082,tracking,3,delta,Occipital,F19M1,1.2720898663718416
3083,tracking,3,delta,Occipital,F26F2,1.4318767483360422
3084,tracking,3,delta,Occipital,F5M1,2.4404503776101807
3085,tracking,3,delta,Occipital,M22F2,0.7429185459419282
3086,tracking,3,delta,Occipital,M8M1,0.6094335447591432
3087,tracking,3,delta,Occipital,M8M2,1.3039323708584054
3088,tracking,3,delta,Occipital,S20M1,1.28087716898649
3089,tracking,3,delta,Occipital,S21F1,0.9475725354074984
3090,tracking,3,delta,Occipital,T11F1,0.9877244805272678
3091,tracking,3,delta,Occipital,T16F2,2.1616575948119854
3092,tracking,3,delta,Occipital,T18F2,1.054454000704059
3093,tracking,3,delta,Occipital,T18M1,0.6631095913180133
3094,tracking,3,delta,Occipital,T23F1,0.5722038272009945
3095,tracking,3,delta,Occipital,T23F2,0.732033307174747
3096,tracking,3,delta,Occipital,T25F1,0.8363073941031905
3097,tracking,3,delta,Occipital,T9F2,1.4825395277188982
3098,tracking,3,delta,Occipital,W10F2,0.7929790368122027
3099,tracking,3,delta,Occipital,W17M2,1.3393150416783068
3100,tracking,3,delta,All,F12F2,1.0934023530569352
3101,tracking,3,delta,All,F12M1,0.5854469316690449
3102,tracking,3,delta,All,F19M1,1.8281995296677114
3103,tracking,3,delta,All,F26F2,1.0708601657601517
3104,tracking,3,delta,All,F5M1,2.414579784984936
3105,tracking,3,delta,All,M22F2,0.35657400603677736
3106,tracking,3,delta,All,M8M1,0.43930131934391864
3107,tracking,3,delta,All,M8M2,3.568725610836441
3108,tracking,3,delta,All,S20M1,1.0568066170825938
3109,tracking,3,delta,All,S21F1,1.2976870806336933
3110,tracking,3,delta,All,T11F1,0.818313812135379
3111,tracking,3,delta,All,T16F2,2.0142990993856618
3112,tracking,3,delta,All,T18F2,0.5807777700783116
3113,tracking,3,delta,All,T18M1,0.6544310096652541
3114,tracking,3,delta,All,T23F1,0.4548665563461102
3115,tracking,3,delta,All,T23F2,0.7293109644074961
3116,tracking,3,delta,All,T25F1,1.0298535531371227
3117,tracking,3,delta,All,T9F2,0.8241043854839712
3118,tracking,3,delta,All,W10F2,0.9032129242672111
3119,tracking,3,delta,All,W17M2,1.3332538206882667
3120,tracking,3,theta,Frontal,F12F2,1.6376517175728322
3121,tracking,3,theta,Frontal,F12M1,0.4825244102484721
3122,tracking,3,theta,Frontal,F19M1,1.2852203138028007
3123,tracking,3,theta,Frontal,F26F2,0.6543953926134121
3124,tracking,3,theta,Frontal,F5M1,1.1481495662764476
3125,tracking,3,theta,Frontal,M22F2,0.497751204357563
3126,tracking,3,theta,Frontal,M8M1,0.5506891874665846
3127,tracking,3,theta,Frontal,M8M2,4.092160129929742
3128,tracking,3,theta,Frontal,S20M1,1.0281600728979021
3129,tracking,3,theta,Frontal,S21F1,3.2301407030418603
3130,tracking,3,theta,Frontal,T11F1,0.7957877095084216
3131,tracking,3,theta,Frontal,T16F2,4.052637398389472
3132,tracking,3,theta,Frontal,T18F2,0.5012008654616744
3133,tracking,3,theta,Frontal,T18M1,0.531347922664372
3134,tracking,3,theta,Frontal,T23F1,0.4814890604109436
3135,tracking,3,theta,Frontal,T23F2,0.8478218349732666
3136,tracking,3,theta,Frontal,T25F1,1.2956953782629745
3137,tracking,3,theta,Frontal,T9F2,0.5937731142296613
3138,tracking,3,theta,Frontal,W10F2,1.2563591604353532
3139,tracking,3,theta,Frontal,W17M2,1.468349737636689
3140,tracking,3,theta,Central,F12F2,1.0263830125640643
3141,tracking,3,theta,Central,F12M1,0.7309460586085864
3142,tracking,3,theta,Central,F19M1,1.312576617941069
3143,tracking,3,theta,Central,F26F2,0.8555952653612361
3144,tracking,3,theta,Central,F5M1,1.126877726743749
3145,tracking,3,theta,Central,M22F2,0.5986875023916989
3146,tracking,3,theta,Central,M8M1,0.8161427022638074
3147,tracking,3,theta,Central,M8M2,1.1113208014671383
3148,tracking,3,theta,Central,S20M1,1.0792509544090485
3149,tracking,3,theta,Central,S21F1,1.4514507626225026
3150,tracking,3,theta,Central,T11F1,0.9274590478833196
3151,tracking,3,theta,Central,T16F2,2.421754202252528
3152,tracking,3,theta,Central,T18F2,0.949710111890313
3153,tracking,3,theta,Central,T18M1,0.5623704323842313
3154,tracking,3,theta,Central,T23F1,0.5685933950659187
3155,tracking,3,theta,Central,T23F2,0.5816401231642807
3156,tracking,3,theta,Central,T25F1,1.1308363695252763
3157,tracking,3,theta,Central,T9F2,0.860416686607173
3158,tracking,3,theta,Central,W10F2,1.0416107238050158
3159,tracking,3,theta,Central,W17M2,0.998069878035725
3160,tracking,3,theta,Temporal,F12F2,0.9710335680631887
3161,tracking,3,theta,Temporal,F12M1,0.6208565247462927
3162,tracking,3,theta,Temporal,F19M1,1.1660026733071123
3163,tracking,3,theta,Temporal,F26F2,1.1769800406037438
3164,tracking,3,theta,Temporal,F5M1,1.120304626239993
3165,tracking,3,theta,Temporal,M22F2,0.6101414122828278
3166,tracking,3,theta,Temporal,M8M1,0.8529174334230004
3167,tracking,3,theta,Temporal,M8M2,1.2698553436609208
3168,tracking,3,theta,Temporal,S20M1,1.1599608445345255
3169,tracking,3,theta,Temporal,S21F1,1.1880473808791898
3170,tracking,3,theta,Temporal,T11F1,0.8283401469601498
3171,tracking,3,theta,Temporal,T16F2,4.553812022234365
3172,tracking,3,theta,Temporal,T18F2,0.6839086655837587
3173,tracking,3,theta,Temporal,T18M1,0.8745306395688359
3174,tracking,3,theta,Temporal,T23F1,0.6092611168554488
3175,tracking,3,theta,Temporal,T23F2,0.6075771299203965
3176,tracking,3,theta,Temporal,T25F1,1.4516011448661492
3177,tracking,3,theta,Temporal,T9F2,0.7755955681243705
3178,tracking,3,theta,Temporal,W10F2,1.3403301892503852
3179,tracking,3,theta,Temporal,W17M2,1.2773567775135144
3180,tracking,3,theta,Parietal,F12F2,1.0247234468653872
3181,tracking,3,theta,Parietal,F12M1,0.7168245408119411
3182,tracking,3,theta,Parietal,F19M1,1.383139338862167
3183,tracking,3,theta,Parietal,F26F2,1.1856597509580213
3184,tracking,3,theta,Parietal,F5M1,1.116111247430885
3185,tracking,3,theta,Parietal,M22F2,0.6444445482792979
3186,tracking,3,theta,Parietal,M8M1,0.8833338690710805
3187,tracking,3,theta,Parietal,M8M2,0.920152666067886
3188,tracking,3,theta,Parietal,S20M1,1.0545366077264
3189,tracking,3,theta,Parietal,S21F1,0.9838056000590379
3190,tracking,3,theta,Parietal,T11F1,0.932611216587231
3191,tracking,3,theta,Parietal,T16F2,2.4925803970171816
3192,tracking,3,theta,Parietal,T18F2,0.9921773015408426
3193,tracking,3,theta,Parietal,T18M1,0.6922276955914466
3194,tracking,3,theta,Parietal,T23F1,0.6265496473932435
3195,tracking,3,theta,Parietal,T23F2,0.5465963209178339
3196,tracking,3,theta,Parietal,T25F1,0.9186550653866562
3197,tracking,3,theta,Parietal,T9F2,0.9649105656936623
3198,tracking,3,theta,Parietal,W10F2,0.767390162620321
3199,tracking,3,theta,Parietal,W17M2,1.0858211898878143
3200,tracking,3,theta,Occipital,F12F2,1.0475711997350698
3201,tracking,3,theta,Occipital,F12M1,0.7818878877718837
3202,tracking,3,theta,Occipital,F19M1,1.3854970211205064
3203,tracking,3,theta,Occipital,F26F2,1.4830949894721188
3204,tracking,3,theta,Occipital,F5M1,1.1071963680093775
3205,tracking,3,theta,Occipital,M22F2,0.6131036020034093
3206,tracking,3,theta,Occipital,M8M1,0.8712824387393822
3207,tracking,3,theta,Occipital,M8M2,0.9780227433599669
3208,tracking,3,theta,Occipital,S20M1,0.8795678733585052
3209,tracking,3,theta,Occipital,S21F1,0.7639268974255877
3210,tracking,3,theta,Occipital,T11F1,0.7968866198334473
3211,tracking,3,theta,Occipital,T16F2,2.8645394060992984
3212,tracking,3,theta,Occipital,T18F2,0.8245046394474724
3213,tracking,3,theta,Occipital,T18M1,0.8038460208282211
3214,tracking,3,theta,Occipital,T23F1,0.5743700799389329
3215,tracking,3,theta,Occipital,T23F2,0.5302103948225455
3216,tracking,3,theta,Occipital,T25F1,0.8586215143231721
3217,tracking,3,theta,Occipital,T9F2,1.0534456208403902
3218,tracking,3,theta,Occipital,W10F2,0.6588107546767394
3219,tracking,3,theta,Occipital,W17M2,1.1637851064570925
3220,tracking,3,theta,All,F12F2,1.1956944203067235
3221,tracking,3,theta,All,F12M1,0.6516076116028768
3222,tracking,3,theta,All,F19M1,1.3169318904547154
3223,tracking,3,theta,All,F26F2,0.9820840014128482
3224,tracking,3,theta,All,F5M1,1.1270758478166476
3225,tracking,3,theta,All,M22F2,0.5835092841310943
3226,tracking,3,theta,All,M8M1,0.7738464531320189
3227,tracking,3,theta,All,M8M2,1.9004607752739417
3228,tracking,3,theta,All,S20M1,1.0482942122546153
3229,tracking,3,theta,All,S21F1,1.7570461470123453
3230,tracking,3,theta,All,T11F1,0.8673894683283574
3231,tracking,3,theta,All,T16F2,3.109595985523573
3232,tracking,3,theta,All,T18F2,0.8083892767510411
3233,tracking,3,theta,All,T18M1,0.6145758606967302
3234,tracking,3,theta,All,T23F1,0.5755481279210739
3235,tracking,3,theta,All,T23F2,0.645382839705045
3236,tracking,3,theta,All,T25F1,1.1076370405230052
3237,tracking,3,theta,All,T9F2,0.8353527522970834
3238,tracking,3,theta,All,W10F2,1.0159767469846057
3239,tracking,3,theta,All,W17M2,1.1873782506729542
3240,tracking,3,alpha,Frontal,F12F2,1.141939227593816
3241,tracking,3,alpha,Frontal,F12M1,0.9611708593989655
3242,tracking,3,alpha,Frontal,F19M1,1.9093069236515736
3243,tracking,3,alpha,Frontal,F26F2,1.2946514727358969
3244,tracking,3,alpha,Frontal,F5M1,0.9339486080659484
3245,tracking,3,alpha,Frontal,M22F2,0.7310692146407824
3246,tracking,3,alpha,Frontal,M8M1,0.9450753502612456
3247,tracking,3,alpha,Frontal,M8M2,1.8579601946869784
3248,tracking,3,alpha,Frontal,S20M1,1.3113771526436717
3249,tracking,3,alpha,Frontal,S21F1,1.4911971660758006
3250,tracking,3,alpha,Frontal,T11F1,1.127302684824631
3251,tracking,3,alpha,Frontal,T16F2,1.6337477644015734
3252,tracking,3,alpha,Frontal,T18F2,0.7955310780879167
3253,tracking,3,alpha,Frontal,T18M1,0.6644820868116054
3254,tracking,3,alpha,Frontal,T23F1,0.9084362544769747
3255,tracking,3,alpha,Frontal,T23F2,0.9312781447099079
3256,tracking,3,alpha,Frontal,T25F1,1.3672231756651525
3257,tracking,3,alpha,Frontal,T9F2,0.9799734702919494
3258,tracking,3,alpha,Frontal,W10F2,1.3344625692175596
3259,tracking,3,alpha,Frontal,W17M2,0.9210838464517581
3260,tracking,3,alpha,Central,F12F2,1.4487923949899362
3261,tracking,3,alpha,Central,F12M1,0.9443277248269986
3262,tracking,3,alpha,Central,F19M1,1.8547059069802718
3263,tracking,3,alpha,Central,F26F2,1.61030130556938
3264,tracking,3,alpha,Central,F5M1,0.927498510417819
3265,tracking,3,alpha,Central,M22F2,0.7944309041993988
3266,tracking,3,alpha,Central,M8M1,1.5543049267587645
3267,tracking,3,alpha,Central,M8M2,1.5074369712951476
3268,tracking,3,alpha,Central,S20M1,1.25021931175923
3269,tracking,3,alpha,Central,S21F1,1.409872942866613
3270,tracking,3,alpha,Central,T11F1,1.4365513191015977
3271,tracking,3,alpha,Central,T16F2,1.2638710581439334
3272,tracking,3,alpha,Central,T18F2,1.499660111566516
3273,tracking,3,alpha,Central,T18M1,0.7328833393307481
3274,tracking,3,alpha,Central,T23F1,0.6483792246539777
3275,tracking,3,alpha,Central,T23F2,0.8723573403141676
3276,tracking,3,alpha,Central,T25F1,1.051422256755155
3277,tracking,3,alpha,Central,T9F2,1.3146207813646211
3278,tracking,3,alpha,Central,W10F2,0.8101147906846073
3279,tracking,3,alpha,Central,W17M2,0.6689886882542094
3280,tracking,3,alpha,Temporal,F12F2,1.2666081872407486
3281,tracking,3,alpha,Temporal,F12M1,0.9631146800003488
3282,tracking,3,alpha,Temporal,F19M1,1.4152843400630553
3283,tracking,3,alpha,Temporal,F26F2,1.8528187166387247
3284,tracking,3,alpha,Temporal,F5M1,1.0291617852036201
3285,tracking,3,alpha,Temporal,M22F2,0.6206536272795223
3286,tracking,3,alpha,Temporal,M8M1,1.344026319040964
3287,tracking,3,alpha,Temporal,M8M2,1.3507783016636294
3288,tracking,3,alpha,Temporal,S20M1,1.7578976750195698
3289,tracking,3,alpha,Temporal,S21F1,0.90206149336282
3290,tracking,3,alpha,Temporal,T11F1,1.00980359822897
3291,tracking,3,alpha,Temporal,T16F2,2.0058399739739565
3292,tracking,3,alpha,Temporal,T18F2,0.9768659380507044
3293,tracking,3,alpha,Temporal,T18M1,0.8623531089269888
3294,tracking,3,alpha,Temporal,T23F1,0.8894412155572068
3295,tracking,3,alpha,Temporal,T23F2,0.9459564434592451
3296,tracking,3,alpha,Temporal,T25F1,1.0874909463112592
3297,tracking,3,alpha,Temporal,T9F2,1.1356577681756008
3298,tracking,3,alpha,Temporal,W10F2,1.147559129231554
3299,tracking,3,alpha,Temporal,W17M2,0.8990012516813375
3300,tracking,3,alpha,Parietal,F12F2,1.6273202505125206
3301,tracking,3,alpha,Parietal,F12M1,0.7736329778086937
3302,tracking,3,alpha,Parietal,F19M1,1.3857276885827603
3303,tracking,3,alpha,Parietal,F26F2,1.775726668921697
3304,tracking,3,alpha,Parietal,F5M1,0.9433498348214541
3305,tracking,3,alpha,Parietal,M22F2,0.7906378253694331
3306,tracking,3,alpha,Parietal,M8M1,1.5680573457128937
3307,tracking,3,alpha,Parietal,M8M2,1.0366512671328083
3308,tracking,3,alpha,Parietal,S20M1,1.1175819878317408
3309,tracking,3,alpha,Parietal,S21F1,1.0590265761401125
3310,tracking,3,alpha,Parietal,T11F1,1.5532503253134007
3311,tracking,3,alpha,Parietal,T16F2,1.2223771818753049
3312,tracking,3,alpha,Parietal,T18F2,1.3437920258954135
3313,tracking,3,alpha,Parietal,T18M1,0.8316072691015797
3314,tracking,3,alpha,Parietal,T23F1,0.7219308252871534
3315,tracking,3,alpha,Parietal,T23F2,0.7302936049977693
3316,tracking,3,alpha,Parietal,T25F1,0.7413078683785553
3317,tracking,3,alpha,Parietal,T9F2,1.380650945019087
3318,tracking,3,alpha,Parietal,W10F2,0.5301849562868683
3319,tracking,3,alpha,Parietal,W17M2,0.6275334390397945
3320,tracking,3,alpha,Occipital,F12F2,1.6700085650028342
3321,tracking,3,alpha,Occipital,F12M1,0.6093756411421326
3322,tracking,3,alpha,Occipital,F19M1,1.0662822730287795
3323,tracking,3,alpha,Occipital,F26F2,2.3827306888658635
3324,tracking,3,alpha,Occipital,F5M1,0.9056634227729564
3325,tracking,3,alpha,Occipital,M22F2,0.7938993364172902
3326,tracking,3,alpha,Occipital,M8M1,1.2978134803144081
3327,tracking,3,alpha,Occipital,M8M2,0.8375205684003549
3328,tracking,3,alpha,Occipital,S20M1,0.966525731937714
3329,tracking,3,alpha,Occipital,S21F1,0.8658930320536833
3330,tracking,3,alpha,Occipital,T11F1,1.320781777367678
3331,tracking,3,alpha,Occipital,T16F2,1.0913173249751045
3332,tracking,3,alpha,Occipital,T18F2,1.3759883039033127
3333,tracking,3,alpha,Occipital,T18M1,1.019946215581496
3334,tracking,3,alpha,Occipital,T23F1,0.8033281039596022
3335,tracking,3,alpha,Occipital,T23F2,0.5402074847577407
3336,tracking,3,alpha,Occipital,T25F1,0.7441076245274093
3337,tracking,3,alpha,Occipital,T9F2,1.7494759311401755
3338,tracking,3,alpha,Occipital,W10F2,0.37614201344482867
3339,tracking,3,alpha,Occipital,W17M2,0.6318628890381771
3340,tracking,3,alpha,All,F12F2,1.4178503959060893
3341,tracking,3,alpha,All,F12M1,0.8751405256715654
3342,tracking,3,alpha,All,F19M1,1.6359116932564788
3343,tracking,3,alpha,All,F26F2,1.6487828615340507
3344,tracking,3,alpha,All,F5M1,0.9345016050314497
3345,tracking,3,alpha,All,M22F2,0.7614343756855548
3346,tracking,3,alpha,All,M8M1,1.3670548002245082
3347,tracking,3,alpha,All,M8M2,1.4145188292088586
3348,tracking,3,alpha,All,S20M1,1.2495635601412618
3349,tracking,3,alpha,All,S21F1,1.2545645089423374
3350,tracking,3,alpha,All,T11F1,1.3135811793303138
3351,tracking,3,alpha,All,T16F2,1.3929265782235491
3352,tracking,3,alpha,All,T18F2,1.1997293258856179
3353,tracking,3,alpha,All,T18M1,0.7849820191406395
3354,tracking,3,alpha,All,T23F1,0.7869307219328557
3355,tracking,3,alpha,All,T23F2,0.8269133856499331
3356,tracking,3,alpha,All,T25F1,1.0404564790885629
3357,tracking,3,alpha,All,T9F2,1.2390643594253707
3358,tracking,3,alpha,All,W10F2,0.878239035212585
3359,tracking,3,alpha,All,W17M2,0.7596441706977225
3360,tracking,3,beta,Frontal,F12F2,1.1033501728933424
3361,tracking,3,beta,Frontal,F12M1,0.8723756608295947
3362,tracking,3,beta,Frontal,F19M1,7.146621352364815
3363,tracking,3,beta,Frontal,F26F2,1.433199450679681
3364,tracking,3,beta,Frontal,F5M1,1.1056708753324964
3365,tracking,3,beta,Frontal,M22F2,1.1937935077427055
3366,tracking,3,beta,Frontal,M8M1,1.3825930243612325
3367,tracking,3,beta,Frontal,M8M2,1.1337842496100703
3368,tracking,3,beta,Frontal,S20M1,1.0321903758702253
3369,tracking,3,beta,Frontal,S21F1,1.2075167092076917
3370,tracking,3,beta,Frontal,T11F1,1.0386460917679528
3371,tracking,3,beta,Frontal,T16F2,1.0924742219350385
3372,tracking,3,beta,Frontal,T18F2,1.0887228761309482
3373,tracking,3,beta,Frontal,T18M1,1.0307471511261188
3374,tracking,3,beta,Frontal,T23F1,1.0930483584758248
3375,tracking,3,beta,Frontal,T23F2,0.9099056462244052
3376,tracking,3,beta,Frontal,T25F1,1.0015990652371543
3377,tracking,3,beta,Frontal,T9F2,1.7489164048630848
3378,tracking,3,beta,Frontal,W10F2,1.0642226577454583
3379,tracking,3,beta,Frontal,W17M2,1.136619356359678
3380,tracking,3,beta,Central,F12F2,1.199706541248865
3381,tracking,3,beta,Central,F12M1,0.7834116067531299
3382,tracking,3,beta,Central,F19M1,4.423537349106385
3383,tracking,3,beta,Central,F26F2,1.6581752050530325
3384,tracking,3,beta,Central,F5M1,1.0812740001725782
3385,tracking,3,beta,Central,M22F2,1.0948732348135946
3386,tracking,3,beta,Central,M8M1,1.2182828877522283
3387,tracking,3,beta,Central,M8M2,1.0628440203168277
3388,tracking,3,beta,Central,S20M1,1.0119414681205006
3389,tracking,3,beta,Central,S21F1,0.958062986444175
3390,tracking,3,beta,Central,T11F1,0.9975005221312211
3391,tracking,3,beta,Central,T16F2,0.8958775947101515
3392,tracking,3,beta,Central,T18F2,1.1048008468071338
3393,tracking,3,beta,Central,T18M1,1.012650635429718
3394,tracking,3,beta,Central,T23F1,1.1772630915793196
3395,tracking,3,beta,Central,T23F2,0.8283426678371429
3396,tracking,3,beta,Central,T25F1,0.9760315250478515
3397,tracking,3,beta,Central,T9F2,1.86804840245849
3398,tracking,3,beta,Central,W10F2,1.1170780810115604
3399,tracking,3,beta,Central,W17M2,1.0459964349461157
3400,tracking,3,beta,Temporal,F12F2,1.1773627840978862
3401,tracking,3,beta,Temporal,F12M1,0.8927465659327259
3402,tracking,3,beta,Temporal,F19M1,5.790719661740342
3403,tracking,3,beta,Temporal,F26F2,1.8063886724975335
3404,tracking,3,beta,Temporal,F5M1,1.0487576301430912
3405,tracking,3,beta,Temporal,M22F2,1.1914858890880475
3406,tracking,3,beta,Temporal,M8M1,1.228766907248627
3407,tracking,3,beta,Temporal,M8M2,1.0391837078231894
3408,tracking,3,beta,Temporal,S20M1,0.9967092876791641
3409,tracking,3,beta,Temporal,S21F1,0.9960160069418591
3410,tracking,3,beta,Temporal,T11F1,1.131202705748535
3411,tracking,3,beta,Temporal,T16F2,0.9844536535177077
3412,tracking,3,beta,Temporal,T18F2,1.0562404035951183
3413,tracking,3,beta,Temporal,T18M1,0.943068558735373
3414,tracking,3,beta,Temporal,T23F1,1.250147491244228
3415,tracking,3,beta,Temporal,T23F2,0.9514287153391638
3416,tracking,3,beta,Temporal,T25F1,0.9958143809144044
3417,tracking,3,beta,Temporal,T9F2,1.5120687141251807
3418,tracking,3,beta,Temporal,W10F2,1.0273175961900964
3419,tracking,3,beta,Temporal,W17M2,1.2022600442843847
3420,tracking,3,beta,Parietal,F12F2,1.0865661961625666
3421,tracking,3,beta,Parietal,F12M1,0.8602173078559487
3422,tracking,3,beta,Parietal,F19M1,2.9208831166352276
3423,tracking,3,beta,Parietal,F26F2,1.632744335167759
3424,tracking,3,beta,Parietal,F5M1,1.0397866992874645
3425,tracking,3,beta,Parietal,M22F2,1.0150100165455302
3426,tracking,3,beta,Parietal,M8M1,1.1660869794078537
3427,tracking,3,beta,Parietal,M8M2,0.9507774856417156
3428,tracking,3,beta,Parietal,S20M1,1.0249925312653396
3429,tracking,3,beta,Parietal,S21F1,0.9344692034421874
3430,tracking,3,beta,Parietal,T11F1,1.0146261680581952
3431,tracking,3,beta,Parietal,T16F2,0.8376766128840286
3432,tracking,3,beta,Parietal,T18F2,0.9798727204154333
3433,tracking,3,beta,Parietal,T18M1,1.0775435708932701
3434,tracking,3,beta,Parietal,T23F1,0.9909698534982251
3435,tracking,3,beta,Parietal,T23F2,0.8109948387229515
3436,tracking,3,beta,Parietal,T25F1,0.9421879952709041
3437,tracking,3,beta,Parietal,T9F2,1.4206666378312913
3438,tracking,3,beta,Parietal,W10F2,1.0441856935812688
3439,tracking,3,beta,Parietal,W17M2,0.8866632260752972
3440,tracking,3,beta,Occipital,F12F2,1.0139817771825763
3441,tracking,3,beta,Occipital,F12M1,0.942611075713837
3442,tracking,3,beta,Occipital,F19M1,2.0305360932393692
3443,tracking,3,beta,Occipital,F26F2,1.5961848571897037
3444,tracking,3,beta,Occipital,F5M1,1.0180530685628395
3445,tracking,3,beta,Occipital,M22F2,0.872759109913458
3446,tracking,3,beta,Occipital,M8M1,1.1546079888205443
3447,tracking,3,beta,Occipital,M8M2,0.9252583256935247
3448,tracking,3,beta,Occipital,S20M1,0.994839746760381
3449,tracking,3,beta,Occipital,S21F1,0.8633037733595009
3450,tracking,3,beta,Occipital,T11F1,1.047417213254485
3451,tracking,3,beta,Occipital,T16F2,0.8520644698006195
3452,tracking,3,beta,Occipital,T18F2,0.9390237871639115
3453,tracking,3,beta,Occipital,T18M1,1.4175345128925496
3454,tracking,3,beta,Occipital,T23F1,0.8606464403159738
3455,tracking,3,beta,Occipital,T23F2,0.7717394758558557
3456,tracking,3,beta,Occipital,T25F1,0.9495363112346654
3457,tracking,3,beta,Occipital,T9F2,1.1868946454106328
3458,tracking,3,beta,Occipital,W10F2,1.0670228065110787
3459,tracking,3,beta,Occipital,W17M2,0.967739007018147
3460,tracking,3,beta,All,F12F2,1.1253051178065234
3461,tracking,3,beta,All,F12M1,0.8583277884350576
3462,tracking,3,beta,All,F19M1,4.637015233244708
3463,tracking,3,beta,All,F26F2,1.5754607692324512
3464,tracking,3,beta,All,F5M1,1.073340603083668
3465,tracking,3,beta,All,M22F2,1.0954697958458426
3466,tracking,3,beta,All,M8M1,1.2471679527540624
3467,tracking,3,beta,All,M8M2,1.0368660760122863
3468,tracking,3,beta,All,S20M1,1.022100005291894
3469,tracking,3,beta,All,S21F1,1.0201095432241618
3470,tracking,3,beta,All,T11F1,1.0211435193084617
3471,tracking,3,beta,All,T16F2,0.9340248316709107
3472,tracking,3,beta,All,T18F2,1.0503235251793235
3473,tracking,3,beta,All,T18M1,1.0697754598488476
3474,tracking,3,beta,All,T23F1,1.0860129738962658
3475,tracking,3,beta,All,T23F2,0.8512502471964846
3476,tracking,3,beta,All,T25F1,0.9724902771090103
3477,tracking,3,beta,All,T9F2,1.6154210224732855
3478,tracking,3,beta,All,W10F2,1.0758763555671862
3479,tracking,3,beta,All,W17M2,1.0388064662896097
3480,tracking,3,gamma,Frontal,F12F2,1.03769754991932
3481,tracking,3,gamma,Frontal,F12M1,1.046038160055892
3482,tracking,3,gamma,Frontal,F19M1,27.689193962811014
3483,tracking,3,gamma,Frontal,F26F2,1.4984031200222583
3484,tracking,3,gamma,Frontal,F5M1,1.073276833728161
3485,tracking,3,gamma,Frontal,M22F2,1.1145881915140592
3486,tracking,3,gamma,Frontal,M8M1,1.525617190458664
3487,tracking,3,gamma,Frontal,M8M2,1.1617413916237
3488,tracking,3,gamma,Frontal,S20M1,1.0839502108821972
3489,tracking,3,gamma,Frontal,S21F1,1.4126136043170205
3490,tracking,3,gamma,Frontal,T11F1,1.2140859969862199
3491,tracking,3,gamma,Frontal,T16F2,1.1181255414029134
3492,tracking,3,gamma,Frontal,T18F2,0.9005072873717879
3493,tracking,3,gamma,Frontal,T18M1,1.033995474696038
3494,tracking,3,gamma,Frontal,T23F1,2.027269060707961
3495,tracking,3,gamma,Frontal,T23F2,1.0347077763615997
3496,tracking,3,gamma,Frontal,T25F1,1.2525219292835699
3497,tracking,3,gamma,Frontal,T9F2,1.509753482232161
3498,tracking,3,gamma,Frontal,W10F2,1.1737263653479233
3499,tracking,3,gamma,Frontal,W17M2,1.568587311524358
3500,tracking,3,gamma,Central,F12F2,1.1489832521624945
3501,tracking,3,gamma,Central,F12M1,1.0682460036101762
3502,tracking,3,gamma,Central,F19M1,23.76668297521889
3503,tracking,3,gamma,Central,F26F2,1.5515597279590023
3504,tracking,3,gamma,Central,F5M1,1.1298273631099554
3505,tracking,3,gamma,Central,M22F2,1.0696056143710622
3506,tracking,3,gamma,Central,M8M1,1.3393781922230081
3507,tracking,3,gamma,Central,M8M2,1.4114592847178644
3508,tracking,3,gamma,Central,S20M1,1.0607658613125204
