,Phase,SetSize,FBand,Cluster,Participant,Power
2698,tracking,2,alpha,Temporal,W10F2,8.173619478402571e-09
2699,tracking,2,alpha,Temporal,W17M2,1.3383890523291982e-09
2700,tracking,2,alpha,Parietal,F12F2,2.486084832846873e-09
2701,tracking,2,alpha,Parietal,F12M1,3.497455993632477e-09
2702,tracking,2,alpha,Parietal,F19M1,2.7135098940757854e-09
2703,tracking,2,alpha,Parietal,F26F2,1.3802528151357932e-09
2704,tracking,2,alpha,Parietal,F5M1,5.581491381408022e-07
2705,tracking,2,alpha,Parietal,M22F2,3.283150309443771e-09
2706,tracking,2,alpha,Parietal,M8M1,7.462186455507767e-10
2707,tracking,2,alpha,Parietal,M8M2,3.826282536555188e-09
2708,tracking,2,alpha,Parietal,S20M1,1.7516410647017324e-09
2709,tracking,2,alpha,Parietal,S21F1,1.5067156538343244e-09
2710,tracking,2,alpha,Parietal,T11F1,5.847370934345579e-09
2711,tracking,2,alpha,Parietal,T16F2,3.522522638321054e-09
2712,tracking,2,alpha,Parietal,T18F2,3.237179422720754e-09
2713,tracking,2,alpha,Parietal,T18M1,1.0137818302215271e-09
2714,tracking,2,alpha,Parietal,T23F1,2.2561498665447503e-09
2715,tracking,2,alpha,Parietal,T23F2,6.202852456739161e-09
2716,tracking,2,alpha,Parietal,T25F1,4.647679605681272e-09
2717,tracking,2,alpha,Parietal,T9F2,2.6027828496413366e-09
2718,tracking,2,alpha,Parietal,W10F2,9.512640378552646e-09
2719,tracking,2,alpha,Parietal,W17M2,1.3462526546912012e-09
2720,tracking,2,alpha,Occipital,F12F2,3.088242794996459e-09
2721,tracking,2,alpha,Occipital,F12M1,2.6716765691011097e-09
2722,tracking,2,alpha,Occipital,F19M1,1.8583125419620725e-09
2723,tracking,2,alpha,Occipital,F26F2,1.481613624265481e-09
2724,tracking,2,alpha,Occipital,F5M1,5.51182470710005e-07
2725,tracking,2,alpha,Occipital,M22F2,3.1435023008458766e-09
2726,tracking,2,alpha,Occipital,M8M1,5.934927950306786e-10
2727,tracking,2,alpha,Occipital,M8M2,3.13367457062782e-09
2728,tracking,2,alpha,Occipital,S20M1,1.3521447990133308e-09
2729,tracking,2,alpha,Occipital,S21F1,1.3681185826116912e-09
2730,tracking,2,alpha,Occipital,T11F1,4.3290056215999005e-09
2731,tracking,2,alpha,Occipital,T16F2,3.050695021375559e-09
2732,tracking,2,alpha,Occipital,T18F2,3.83142022262251e-09
2733,tracking,2,alpha,Occipital,T18M1,7.929631869280387e-10
2734,tracking,2,alpha,Occipital,T23F1,2.168175635503435e-09
2735,tracking,2,alpha,Occipital,T23F2,4.756509656402063e-09
2736,tracking,2,alpha,Occipital,T25F1,3.851509124797492e-09
2737,tracking,2,alpha,Occipital,T9F2,2.1390443415372936e-09
2738,tracking,2,alpha,Occipital,W10F2,8.15226802426238e-09
2739,tracking,2,alpha,Occipital,W17M2,9.796257752405836e-10
2740,tracking,2,alpha,All,F12F2,2.2550507889235584e-09
2741,tracking,2,alpha,All,F12M1,4.90600823879955e-09
2742,tracking,2,alpha,All,F19M1,3.3007360892109364e-09
2743,tracking,2,alpha,All,F26F2,1.4082372668733641e-09
2744,tracking,2,alpha,All,F5M1,5.539294082610054e-07
2745,tracking,2,alpha,All,M22F2,3.760910274281796e-09
2746,tracking,2,alpha,All,M8M1,9.897048398375765e-10
2747,tracking,2,alpha,All,M8M2,6.890949144843028e-09
2748,tracking,2,alpha,All,S20M1,2.25273097659116e-09
2749,tracking,2,alpha,All,S21F1,2.019531275833346e-09
2750,tracking,2,alpha,All,T11F1,5.974347770655242e-09
2751,tracking,2,alpha,All,T16F2,4.196742723855365e-09
2752,tracking,2,alpha,All,T18F2,2.7685213622034186e-09
2753,tracking,2,alpha,All,T18M1,1.2081755323064713e-09
2754,tracking,2,alpha,All,T23F1,2.5385498416585296e-09
2755,tracking,2,alpha,All,T23F2,7.296408992520097e-09
2756,tracking,2,alpha,All,T25F1,6.0333294170540324e-09
2757,tracking,2,alpha,All,T9F2,2.297892013562131e-09
2758,tracking,2,alpha,All,W10F2,1.1348867013632512e-08
2759,tracking,2,alpha,All,W17M2,1.5591484877432162e-09
2760,tracking,2,beta,Frontal,F12F2,6.680153599355072e-10
2761,tracking,2,beta,Frontal,F12M1,1.0556442998253958e-09
2762,tracking,2,beta,Frontal,F19M1,1.7105874955120805e-09
2763,tracking,2,beta,Frontal,F26F2,8.004757307495731e-10
2764,tracking,2,beta,Frontal,F5M1,4.7508662428224094e-08
2765,tracking,2,beta,Frontal,M22F2,1.7643746833097605e-09
2766,tracking,2,beta,Frontal,M8M1,3.3875590680734215e-09
2767,tracking,2,beta,Frontal,M8M2,2.219043262042617e-09
2768,tracking,2,beta,Frontal,S20M1,9.072789756884443e-10
2769,tracking,2,beta,Frontal,S21F1,2.1034080854343024e-09
2770,tracking,2,beta,Frontal,T11F1,2.0802391308547955e-09
2771,tracking,2,beta,Frontal,T16F2,1.0768628674599894e-09
2772,tracking,2,beta,Frontal,T18F2,7.297711523186102e-10
2773,tracking,2,beta,Frontal,T18M1,1.0029925839626825e-09
2774,tracking,2,beta,Frontal,T23F1,1.463766759416135e-09
2775,tracking,2,beta,Frontal,T23F2,1.9322289919356683e-09
2776,tracking,2,beta,Frontal,T25F1,1.5810797582494152e-09
2777,tracking,2,beta,Frontal,T9F2,1.6772115976496835e-09
2778,tracking,2,beta,Frontal,W10F2,1.6542578544190234e-09
2779,tracking,2,beta,Frontal,W17M2,7.310641930838533e-10
2780,tracking,2,beta,Central,F12F2,7.149903282704752e-10
2781,tracking,2,beta,Central,F12M1,9.148617713014856e-10
2782,tracking,2,beta,Central,F19M1,1.3457849123536682e-09
2783,tracking,2,beta,Central,F26F2,7.698810924235683e-10
2784,tracking,2,beta,Central,F5M1,4.821521125448363e-08
2785,tracking,2,beta,Central,M22F2,1.065759911318072e-09
2786,tracking,2,beta,Central,M8M1,5.085710093383216e-10
2787,tracking,2,beta,Central,M8M2,1.631381712729947e-09
2788,tracking,2,beta,Central,S20M1,8.578949258311457e-10
2789,tracking,2,beta,Central,S21F1,7.383990097818307e-10
2790,tracking,2,beta,Central,T11F1,1.8614466103453456e-09
2791,tracking,2,beta,Central,T16F2,8.979250519868646e-10
2792,tracking,2,beta,Central,T18F2,9.052888126198158e-10
2793,tracking,2,beta,Central,T18M1,1.3615378921387664e-09
2794,tracking,2,beta,Central,T23F1,8.608939004351214e-10
2795,tracking,2,beta,Central,T23F2,1.118823657304693e-09
2796,tracking,2,beta,Central,T25F1,1.0941249075341906e-09
2797,tracking,2,beta,Central,T9F2,2.471993151543798e-09
2798,tracking,2,beta,Central,W10F2,1.3569428755441163e-09
2799,tracking,2,beta,Central,W17M2,5.37367150842477e-10
2800,tracking,2,beta,Temporal,F12F2,1.6120432630646167e-09
2801,tracking,2,beta,Temporal,F12M1,8.750958647430157e-10
2802,tracking,2,beta,Temporal,F19M1,1.0548000232192875e-09
2803,tracking,2,beta,Temporal,F26F2,1.2881499534605878e-09
2804,tracking,2,beta,Temporal,F5M1,6.027004112342383e-08
2805,tracking,2,beta,Temporal,M22F2,1.1417902093873009e-09
2806,tracking,2,beta,Temporal,M8M1,3.600779115126155e-10
2807,tracking,2,beta,Temporal,M8M2,1.4688120385366333e-09
2808,tracking,2,beta,Temporal,S20M1,7.521043088654191e-10
2809,tracking,2,beta,Temporal,S21F1,1.4443417409406275e-09
2810,tracking,2,beta,Temporal,T11F1,3.118933762650735e-09
2811,tracking,2,beta,Temporal,T16F2,7.145335832025033e-10
2812,tracking,2,beta,Temporal,T18F2,6.948414446427332e-10
2813,tracking,2,beta,Temporal,T18M1,2.7101286396228898e-09
2814,tracking,2,beta,Temporal,T23F1,7.260012728542142e-10
2815,tracking,2,beta,Temporal,T23F2,2.3632055246208357e-09
2816,tracking,2,beta,Temporal,T25F1,2.20392244497496e-09
2817,tracking,2,beta,Temporal,T9F2,1.9853317760459996e-09
2818,tracking,2,beta,Temporal,W10F2,1.0777822035288138e-09
2819,tracking,2,beta,Temporal,W17M2,8.460614503663406e-10
2820,tracking,2,beta,Parietal,F12F2,6.460010197836219e-10
2821,tracking,2,beta,Parietal,F12M1,6.703858912573441e-10
2822,tracking,2,beta,Parietal,F19M1,6.464234567788234e-10
2823,tracking,2,beta,Parietal,F26F2,9.558237790785787e-10
2824,tracking,2,beta,Parietal,F5M1,5.1357758926967974e-08
2825,tracking,2,beta,Parietal,M22F2,7.002752735079068e-10
2826,tracking,2,beta,Parietal,M8M1,3.7883277090774827e-10
2827,tracking,2,beta,Parietal,M8M2,1.4778777315837732e-09
2828,tracking,2,beta,Parietal,S20M1,8.870139372769055e-10
2829,tracking,2,beta,Parietal,S21F1,7.710954455349679e-10
2830,tracking,2,beta,Parietal,T11F1,1.779967451972405e-09
2831,tracking,2,beta,Parietal,T16F2,6.999166585983689e-10
2832,tracking,2,beta,Parietal,T18F2,8.156090821895599e-10
2833,tracking,2,beta,Parietal,T18M1,1.5345320740171338e-09
2834,tracking,2,beta,Parietal,T23F1,6.846815372072997e-10
2835,tracking,2,beta,Parietal,T23F2,1.2412680728435226e-09
2836,tracking,2,beta,Parietal,T25F1,7.527714434359206e-10
2837,tracking,2,beta,Parietal,T9F2,1.5063407138925656e-09
2838,tracking,2,beta,Parietal,W10F2,1.3447520221060281e-09
2839,tracking,2,beta,Parietal,W17M2,4.501077527257963e-10
2840,tracking,2,beta,Occipital,F12F2,4.90873974634227e-10
2841,tracking,2,beta,Occipital,F12M1,6.661818494739455e-10
2842,tracking,2,beta,Occipital,F19M1,3.9785778778299945e-10
2843,tracking,2,beta,Occipital,F26F2,8.634879740923413e-10
2844,tracking,2,beta,Occipital,F5M1,4.78793006700995e-08
2845,tracking,2,beta,Occipital,M22F2,5.807632690178438e-10
2846,tracking,2,beta,Occipital,M8M1,3.5300309921689455e-10
2847,tracking,2,beta,Occipital,M8M2,1.461188577808582e-09
2848,tracking,2,beta,Occipital,S20M1,1.0060978169603572e-09
2849,tracking,2,beta,Occipital,S21F1,4.651207217579612e-10
2850,tracking,2,beta,Occipital,T11F1,2.355073309004891e-09
2851,tracking,2,beta,Occipital,T16F2,6.535331465640606e-10
2852,tracking,2,beta,Occipital,T18F2,8.06790451461193e-10
2853,tracking,2,beta,Occipital,T18M1,6.512492895280082e-10
2854,tracking,2,beta,Occipital,T23F1,6.335694538521994e-10
2855,tracking,2,beta,Occipital,T23F2,7.950195896610327e-10
2856,tracking,2,beta,Occipital,T25F1,6.672990247829338e-10
2857,tracking,2,beta,Occipital,T9F2,8.804322780770842e-10
2858,tracking,2,beta,Occipital,W10F2,1.5107593886206466e-09
2859,tracking,2,beta,Occipital,W17M2,3.98315655874721e-10
2860,tracking,2,beta,All,F12F2,7.445387711126e-10
2861,tracking,2,beta,All,F12M1,8.675511891870162e-10
2862,tracking,2,beta,All,F19M1,1.1535266393121439e-09
2863,tracking,2,beta,All,F26F2,9.029170246300486e-10
2864,tracking,2,beta,All,F5M1,4.927957609163407e-08
2865,tracking,2,beta,All,M22F2,1.1195447160279486e-09
2866,tracking,2,beta,All,M8M1,1.2594391763553918e-09
2867,tracking,2,beta,All,M8M2,1.7273251206015492e-09
2868,tracking,2,beta,All,S20M1,9.031163558953178e-10
2869,tracking,2,beta,All,S21F1,1.164842260408388e-09
2870,tracking,2,beta,All,T11F1,2.021624475140089e-09
2871,tracking,2,beta,All,T16F2,8.566500457840886e-10
2872,tracking,2,beta,All,T18F2,7.99857106699487e-10
2873,tracking,2,beta,All,T18M1,1.3764947398569564e-09
2874,tracking,2,beta,All,T23F1,9.640688173298077e-10
2875,tracking,2,beta,All,T23F2,1.4723987192887737e-09
2876,tracking,2,beta,All,T25F1,1.1842538024927128e-09
2877,tracking,2,beta,All,T9F2,1.7858394985777117e-09
2878,tracking,2,beta,All,W10F2,1.4424390762172636e-09
2879,tracking,2,beta,All,W17M2,5.870519046798406e-10
2880,tracking,2,gamma,Frontal,F12F2,3.930193314923904e-10
2881,tracking,2,gamma,Frontal,F12M1,5.705902276224286e-10
2882,tracking,2,gamma,Frontal,F19M1,1.621032147402325e-09
2883,tracking,2,gamma,Frontal,F26F2,4.4413748947882417e-10
2884,tracking,2,gamma,Frontal,F5M1,1.0243331649020112e-08
2885,tracking,2,gamma,Frontal,M22F2,1.1247227362607995e-09
2886,tracking,2,gamma,Frontal,M8M1,4.415673894871904e-09
2887,tracking,2,gamma,Frontal,M8M2,1.7623496492246815e-09
2888,tracking,2,gamma,Frontal,S20M1,6.745977539408456e-10
2889,tracking,2,gamma,Frontal,S21F1,1.9139843124035408e-09
2890,tracking,2,gamma,Frontal,T11F1,1.5832497822241401e-09
2891,tracking,2,gamma,Frontal,T16F2,4.1514284584628107e-10
2892,tracking,2,gamma,Frontal,T18F2,3.3798243962243353e-10
2893,tracking,2,gamma,Frontal,T18M1,1.1203049061869084e-09
2894,tracking,2,gamma,Frontal,T23F1,8.475962665333458e-10
2895,tracking,2,gamma,Frontal,T23F2,1.40330687168412e-09
2896,tracking,2,gamma,Frontal,T25F1,1.0094652550883347e-09
2897,tracking,2,gamma,Frontal,T9F2,9.214301698127723e-10
2898,tracking,2,gamma,Frontal,W10F2,8.37731550440717e-10
2899,tracking,2,gamma,Frontal,W17M2,4.192252297704007e-10
2900,tracking,2,gamma,Central,F12F2,3.3394441099858183e-10
2901,tracking,2,gamma,Central,F12M1,5.665552714948239e-10
2902,tracking,2,gamma,Central,F19M1,1.2770151834172711e-09
2903,tracking,2,gamma,Central,F26F2,3.270291761371335e-10
2904,tracking,2,gamma,Central,F5M1,1.224875662298148e-08
2905,tracking,2,gamma,Central,M22F2,5.448281835895887e-10
2906,tracking,2,gamma,Central,M8M1,3.1401345680670294e-10
2907,tracking,2,gamma,Central,M8M2,1.2437841051393262e-09
2908,tracking,2,gamma,Central,S20M1,6.414639641386363e-10
2909,tracking,2,gamma,Central,S21F1,4.846386229305076e-10
2910,tracking,2,gamma,Central,T11F1,1.3138120885024338e-09
2911,tracking,2,gamma,Central,T16F2,2.2516890670112603e-10
2912,tracking,2,gamma,Central,T18F2,3.526147705958352e-10
2913,tracking,2,gamma,Central,T18M1,1.861492005602416e-09
2914,tracking,2,gamma,Central,T23F1,4.5599800291723576e-10
2915,tracking,2,gamma,Central,T23F2,7.165126660124442e-10
2916,tracking,2,gamma,Central,T25F1,4.839781415500792e-10
2917,tracking,2,gamma,Central,T9F2,1.2826683611729326e-09
2918,tracking,2,gamma,Central,W10F2,6.160332498029288e-10
2919,tracking,2,gamma,Central,W17M2,2.914748820510294e-10
2920,tracking,2,gamma,Temporal,F12F2,1.0829293738762287e-09
2921,tracking,2,gamma,Temporal,F12M1,7.362116835017253e-10
2922,tracking,2,gamma,Temporal,F19M1,1.0734832980028236e-09
2923,tracking,2,gamma,Temporal,F26F2,8.024106847764532e-10
2924,tracking,2,gamma,Temporal,F5M1,2.2129111853041764e-08
2925,tracking,2,gamma,Temporal,M22F2,1.1974355534316504e-09
2926,tracking,2,gamma,Temporal,M8M1,2.4602581630812275e-10
2927,tracking,2,gamma,Temporal,M8M2,1.5556288566068123e-09
2928,tracking,2,gamma,Temporal,S20M1,6.594097519653526e-10
2929,tracking,2,gamma,Temporal,S21F1,1.4911389702342551e-09
2930,tracking,2,gamma,Temporal,T11F1,3.1140465060473133e-09
2931,tracking,2,gamma,Temporal,T16F2,2.93498463822952e-10
2932,tracking,2,gamma,Temporal,T18F2,5.011601082475274e-10
2933,tracking,2,gamma,Temporal,T18M1,3.6949979303924226e-09
2934,tracking,2,gamma,Temporal,T23F1,6.094471915465273e-10
2935,tracking,2,gamma,Temporal,T23F2,2.170292461109616e-09
2936,tracking,2,gamma,Temporal,T25F1,1.365628299930626e-09
2937,tracking,2,gamma,Temporal,T9F2,2.306336458294089e-09
2938,tracking,2,gamma,Temporal,W10F2,7.254098501413008e-10
2939,tracking,2,gamma,Temporal,W17M2,7.080098520392041e-10
2940,tracking,2,gamma,Parietal,F12F2,2.937024281385382e-10
2941,tracking,2,gamma,Parietal,F12M1,4.2630987400012683e-10
2942,tracking,2,gamma,Parietal,F19M1,3.7292785210387827e-10
2943,tracking,2,gamma,Parietal,F26F2,5.124904641531528e-10
2944,tracking,2,gamma,Parietal,F5M1,1.2743720789270811e-08
2945,tracking,2,gamma,Parietal,M22F2,2.8150596661574586e-10
2946,tracking,2,gamma,Parietal,M8M1,2.02380126155377e-10
2947,tracking,2,gamma,Parietal,M8M2,1.0783997912832167e-09
2948,tracking,2,gamma,Parietal,S20M1,7.842580646557272e-10
2949,tracking,2,gamma,Parietal,S21F1,6.237093253264005e-10
2950,tracking,2,gamma,Parietal,T11F1,1.3332259099378075e-09
2951,tracking,2,gamma,Parietal,T16F2,1.882257996216493e-10
2952,tracking,2,gamma,Parietal,T18F2,3.09484612231195e-10
2953,tracking,2,gamma,Parietal,T18M1,2.1230982338725387e-09
2954,tracking,2,gamma,Parietal,T23F1,4.2489315465267933e-10
2955,tracking,2,gamma,Parietal,T23F2,8.719285711034167e-10
2956,tracking,2,gamma,Parietal,T25F1,3.2045422195954625e-10
2957,tracking,2,gamma,Parietal,T9F2,7.11679220178421e-10
2958,tracking,2,gamma,Parietal,W10F2,7.568757420986839e-10
2959,tracking,2,gamma,Parietal,W17M2,2.397402776786467e-10
2960,tracking,2,gamma,Occipital,F12F2,2.0281133606069132e-10
2961,tracking,2,gamma,Occipital,F12M1,4.639530779798934e-10
2962,tracking,2,gamma,Occipital,F19M1,1.4597544562297076e-10
2963,tracking,2,gamma,Occipital,F26F2,5.992336678287255e-10
2964,tracking,2,gamma,Occipital,F5M1,9.310720432650112e-09
2965,tracking,2,gamma,Occipital,M22F2,1.8497380805354747e-10
2966,tracking,2,gamma,Occipital,M8M1,1.6538032620600013e-10
2967,tracking,2,gamma,Occipital,M8M2,8.194220014470462e-10
2968,tracking,2,gamma,Occipital,S20M1,1.0144415494649284e-09
2969,tracking,2,gamma,Occipital,S21F1,2.605066890999052e-10
2970,tracking,2,gamma,Occipital,T11F1,1.881354533879683e-09
2971,tracking,2,gamma,Occipital,T16F2,1.807232603242982e-10
2972,tracking,2,gamma,Occipital,T18F2,2.0588387245457964e-10
2973,tracking,2,gamma,Occipital,T18M1,7.802535213809925e-10
2974,tracking,2,gamma,Occipital,T23F1,2.9110054018659823e-10
2975,tracking,2,gamma,Occipital,T23F2,4.0060371235556577e-10
2976,tracking,2,gamma,Occipital,T25F1,2.336436501407166e-10
2977,tracking,2,gamma,Occipital,T9F2,4.1934677310430036e-10
2978,tracking,2,gamma,Occipital,W10F2,9.722415205511164e-10
2979,tracking,2,gamma,Occipital,W17M2,2.3184075305135234e-10
2980,tracking,2,gamma,All,F12F2,3.944405818107753e-10
2981,tracking,2,gamma,All,F12M1,5.417818699228966e-10
2982,tracking,2,gamma,All,F19M1,1.021205831513837e-09
2983,tracking,2,gamma,All,F26F2,4.891905225755758e-10
2984,tracking,2,gamma,All,F5M1,1.1843235818283234e-08
2985,tracking,2,gamma,All,M22F2,6.466459156371156e-10
2986,tracking,2,gamma,All,M8M1,1.4236191162884343e-09
2987,tracking,2,gamma,All,M8M2,1.3424428689260248e-09
2988,tracking,2,gamma,All,S20M1,7.456212649789066e-10
2989,tracking,2,gamma,All,S21F1,9.907318760261954e-10
2990,tracking,2,gamma,All,T11F1,1.5792671048247772e-09
2991,tracking,2,gamma,All,T16F2,2.6412793659195665e-10
2992,tracking,2,gamma,All,T18F2,3.320981430156433e-10
2993,tracking,2,gamma,All,T18M1,1.814343387940292e-09
2994,tracking,2,gamma,All,T23F1,5.60317728724431e-10
2995,tracking,2,gamma,All,T23F2,1.0592308326199464e-09
2996,tracking,2,gamma,All,T25F1,6.344358025504486e-10
2997,tracking,2,gamma,All,T9F2,9.982083151588117e-10
2998,tracking,2,gamma,All,W10F2,7.750463360923874e-10
2999,tracking,2,gamma,All,W17M2,3.4364035474993957e-10
3000,tracking,3,delta,Frontal,F12F2,2.6987381829285127e-08
3001,tracking,3,delta,Frontal,F12M1,8.904915617090914e-09
3002,tracking,3,delta,Frontal,F19M1,1.1344028636471232e-08
3003,tracking,3,delta,Frontal,F26F2,1.6616645718955382e-07
3004,tracking,3,delta,Frontal,F5M1,3.131645063518461e-06
3005,tracking,3,delta,Frontal,M22F2,1.1707561832612708e-08
3006,tracking,3,delta,Frontal,M8M1,1.4929254621054188e-08
3007,tracking,3,delta,Frontal,M8M2,3.160205155020288e-07
3008,tracking,3,delta,Frontal,S20M1,6.8113732797509905e-09
3009,tracking,3,delta,Frontal,S21F1,1.124739838723822e-07
3010,tracking,3,delta,Frontal,T11F1,2.8210519443110297e-08
3011,tracking,3,delta,Frontal,T16F2,3.162327961053289e-08
3012,tracking,3,delta,Frontal,T18F2,1.576455010481233e-08
3013,tracking,3,delta,Frontal,T18M1,1.1177530477221631e-08
3014,tracking,3,delta,Frontal,T23F1,2.5534702495759835e-07
3015,tracking,3,delta,Frontal,T23F2,2.335678683109139e-07
3016,tracking,3,delta,Frontal,T25F1,1.3428025304432878e-08
3017,tracking,3,delta,Frontal,T9F2,9.712807763833174e-09
3018,tracking,3,delta,Frontal,W10F2,4.890915639240305e-08
3019,tracking,3,delta,Frontal,W17M2,1.301475103872353e-08
3020,tracking,3,delta,Central,F12F2,1.21061239450174e-08
3021,tracking,3,delta,Central,F12M1,8.727002968351941e-09
3022,tracking,3,delta,Central,F19M1,1.079043162787487e-08
3023,tracking,3,delta,Central,F26F2,6.968110231006305e-08
3024,tracking,3,delta,Central,F5M1,3.1802541285394574e-06
3025,tracking,3,delta,Central,M22F2,1.3268930317213479e-08
3026,tracking,3,delta,Central,M8M1,9.920447497854437e-09
3027,tracking,3,delta,Central,M8M2,4.329761202771173e-08
3028,tracking,3,delta,Central,S20M1,7.640383371038593e-09
3029,tracking,3,delta,Central,S21F1,2.374575628217455e-08
3030,tracking,3,delta,Central,T11F1,2.8323960409777956e-08
3031,tracking,3,delta,Central,T16F2,2.4146172984513222e-08
3032,tracking,3,delta,Central,T18F2,1.0353827084490715e-08
3033,tracking,3,delta,Central,T18M1,7.369297747995058e-09
3034,tracking,3,delta,Central,T23F1,6.207187884660867e-08
3035,tracking,3,delta,Central,T23F2,3.965033836622279e-08
3036,tracking,3,delta,Central,T25F1,1.2057683377179752e-08
3037,tracking,3,delta,Central,T9F2,1.4669833925254828e-08
3038,tracking,3,delta,Central,W10F2,2.3901128963623156e-08
3039,tracking,3,delta,Central,W17M2,1.3229069958079391e-08
3040,tracking,3,delta,Temporal,F12F2,6.01258031379847e-09
3041,tracking,3,delta,Temporal,F12M1,3.738634562645466e-09
3042,tracking,3,delta,Temporal,F19M1,6.011467274792607e-09
3043,tracking,3,delta,Temporal,F26F2,6.747976470063956e-08
3044,tracking,3,delta,Temporal,F5M1,3.248311385391241e-06
3045,tracking,3,delta,Temporal,M22F2,7.822896430874377e-09
3046,tracking,3,delta,Temporal,M8M1,6.152489551016934e-09
3047,tracking,3,delta,Temporal,M8M2,3.4760178443706846e-08
3048,tracking,3,delta,Temporal,S20M1,3.8617429988250214e-09
3049,tracking,3,delta,Temporal,S21F1,1.190269026797644e-08
3050,tracking,3,delta,Temporal,T11F1,2.103802565171863e-08
3051,tracking,3,delta,Temporal,T16F2,2.7550362424367128e-08
3052,tracking,3,delta,Temporal,T18F2,7.522071478321367e-09
3053,tracking,3,delta,Temporal,T18M1,9.709796171667248e-09
3054,tracking,3,delta,Temporal,T23F1,5.782456687989844e-08
3055,tracking,3,delta,Temporal,T23F2,2.4753296071465703e-08
3056,tracking,3,delta,Temporal,T25F1,8.805368472071406e-09
3057,tracking,3,delta,Temporal,T9F2,7.74969247654865e-09
3058,tracking,3,delta,Temporal,W10F2,1.3746443046212058e-08
3059,tracking,3,delta,Temporal,W17M2,7.656483908465172e-09
3060,tracking,3,delta,Parietal,F12F2,9.503037104272758e-09
3061,tracking,3,delta,Parietal,F12M1,6.5555049854230836e-09
3062,tracking,3,delta,Parietal,F19M1,8.198615285274816e-09
3063,tracking,3,delta,Parietal,F26F2,6.148712488237528e-08
3064,tracking,3,delta,Parietal,F5M1,3.2693775589873546e-06
3065,tracking,3,delta,Parietal,M22F2,1.1692817588786034e-08
3066,tracking,3,delta,Parietal,M8M1,7.736615800134068e-09
3067,tracking,3,delta,Parietal,M8M2,2.0387532197484623e-08
3068,tracking,3,delta,Parietal,S20M1,5.88305382927228e-09
3069,tracking,3,delta,Parietal,S21F1,1.3240580339136684e-08
3070,tracking,3,delta,Parietal,T11F1,2.266611020490177e-08
3071,tracking,3,delta,Parietal,T16F2,2.1639679770805942e-08
3072,tracking,3,delta,Parietal,T18F2,9.464541224676192e-09
3073,tracking,3,delta,Parietal,T18M1,5.598888160526675e-09
3074,tracking,3,delta,Parietal,T23F1,2.9754907426941164e-08
3075,tracking,3,delta,Parietal,T23F2,2.2255585983416724e-08
3076,tracking,3,delta,Parietal,T25F1,9.17815507324762e-09
3077,tracking,3,delta,Parietal,T9F2,1.3623575675061977e-08
3078,tracking,3,delta,Parietal,W10F2,1.980835281045592e-08
3079,tracking,3,delta,Parietal,W17M2,1.0427113054701061e-08
3080,tracking,3,delta,Occipital,F12F2,9.2012858442275e-09
3081,tracking,3,delta,Occipital,F12M1,6.293972145156436e-09
3082,tracking,3,delta,Occipital,F19M1,5.764736500140549e-09
3083,tracking,3,delta,Occipital,F26F2,5.7004509296290304e-08
3084,tracking,3,delta,Occipital,F5M1,3.3034014945279854e-06
3085,tracking,3,delta,Occipital,M22F2,1.2612238573364606e-08
3086,tracking,3,delta,Occipital,M8M1,5.500166895678534e-09
3087,tracking,3,delta,Occipital,M8M2,1.313135058209549e-08
3088,tracking,3,delta,Occipital,S20M1,5.146832795842216e-09
3089,tracking,3,delta,Occipital,S21F1,1.0555675021637797e-08
3090,tracking,3,delta,Occipital,T11F1,2.028293460889106e-08
3091,tracking,3,delta,Occipital,T16F2,2.3708867687205038e-08
3092,tracking,3,delta,Occipital,T18F2,9.579222787456742e-09
3093,tracking,3,delta,Occipital,T18M1,4.678983370333703e-09
3094,tracking,3,delta,Occipital,T23F1,2.165459816534993e-08
3095,tracking,3,delta,Occipital,T23F2,2.229827306843168e-08
3096,tracking,3,delta,Occipital,T25F1,8.755572536354285e-09
3097,tracking,3,delta,Occipital,T9F2,1.3592322374560124e-08
3098,tracking,3,delta,Occipital,W10F2,2.0433522002287677e-08
3099,tracking,3,delta,Occipital,W17M2,8.457600575099655e-09
3100,tracking,3,delta,All,F12F2,1.4845917987259418e-08
3101,tracking,3,delta,All,F12M1,7.558934721107665e-09
3102,tracking,3,delta,All,F19M1,9.283288586646867e-09
3103,tracking,3,delta,All,F26F2,9.349229070814732e-08
3104,tracking,3,delta,All,F5M1,3.201999852605754e-06
3105,tracking,3,delta,All,M22F2,1.1672055227750362e-08
3106,tracking,3,delta,All,M8M1,9.90946160982362e-09
3107,tracking,3,delta,All,M8M2,1.1091624648544302e-07
3108,tracking,3,delta,All,S20M1,6.3533487357020626e-09
3109,tracking,3,delta,All,S21F1,4.395245492660684e-08
3110,tracking,3,delta,All,T11F1,2.517734047281959e-08
3111,tracking,3,delta,All,T16F2,2.5537014390616046e-08
3112,tracking,3,delta,All,T18F2,1.124035953293336e-08
3113,tracking,3,delta,All,T18M1,7.555301996516067e-09
3114,tracking,3,delta,All,T23F1,1.040890794733699e-07
3115,tracking,3,delta,All,T23F2,8.67300386650038e-08
3116,tracking,3,delta,All,T25F1,1.0927167459523854e-08
3117,tracking,3,delta,All,T9F2,1.2200262921386463e-08
3118,tracking,3,delta,All,W10F2,2.8665899192333734e-08
3119,tracking,3,delta,All,W17M2,1.1484326799071986e-08
3120,tracking,3,theta,Frontal,F12F2,9.044702973024417e-09
